dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,81.580327,129.521181,5.476305,9.793322,9.707848,1.206490,0.099399
0.020000,81.779066,129.541355,5.676064,9.987977,9.732765,1.245853,0.102926
0.020000,81.981613,129.562643,5.879727,10.183148,9.758543,1.288884,0.106510
0.020000,82.187973,129.585086,6.087305,10.378853,9.785254,1.335547,0.110151
0.020000,82.398150,129.608725,6.298807,10.575112,9.812970,1.385796,0.113848
0.020000,82.612152,129.633602,6.514249,10.772119,9.850349,1.868962,0.117600
0.020000,82.829984,129.659758,6.733647,10.969870,9.887529,1.858991,0.121406
0.020000,83.051647,129.687237,6.957006,11.167971,9.905040,0.875572,0.125266
0.020000,83.277149,129.716082,7.184346,11.366981,9.950523,2.274132,0.129178
0.020000,83.506497,129.746337,7.415681,11.566768,9.989338,1.940750,0.133142
0.020000,83.739693,129.778047,7.651022,11.767061,10.014643,1.265255,0.137157
0.020000,83.976748,129.811258,7.890392,11.968513,10.072594,2.897567,0.141221
0.020000,84.217662,129.846014,8.133801,12.170426,10.095678,1.154167,0.145333
0.020000,84.462446,129.882362,8.381269,12.373400,10.148693,2.650780,0.149493
0.020000,84.711106,129.920350,8.632814,12.577246,10.192281,2.179375,0.153698
0.020000,84.963645,129.960024,8.888450,12.781819,10.228637,1.817804,0.157949
0.020000,85.220074,130.001432,9.148201,12.987535,10.285842,2.860261,0.162243
0.020000,85.480400,130.044623,9.412086,13.194230,10.334707,2.443255,0.166580
0.020000,85.744628,130.089645,9.680121,13.401795,10.378271,2.178212,0.170957
0.020000,86.012765,130.136548,9.952330,13.610426,10.431544,2.663646,0.175374
0.020000,86.284820,130.185380,10.228733,13.820145,10.485934,2.719463,0.179829
0.020000,86.560801,130.236193,10.509352,14.030974,10.541493,2.777984,0.184321
0.020000,86.840715,130.289036,10.794211,14.242940,10.598273,2.839002,0.188848
0.020000,87.124572,130.343961,11.083332,14.456066,10.656319,2.902303,0.193409
0.020000,87.412378,130.401017,11.376740,14.670380,10.715673,2.967666,0.198002
0.020000,87.704143,130.460257,11.674458,14.885907,10.776370,3.034861,0.202625
0.020000,87.999875,130.521732,11.976512,15.102676,10.838443,3.103655,0.207277
0.020000,88.299581,130.585493,12.282926,15.320714,10.901919,3.173805,0.211956
0.020000,88.603272,130.651593,12.593727,15.540051,10.966821,3.245069,0.216661
0.020000,88.910959,130.720084,12.908945,15.760888,11.041867,3.752340,0.221389
0.020000,89.222648,130.791017,13.228603,15.982933,11.102227,3.017960,0.226138
